id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
37222,M,36,working,industry,less than 15min,Lu,-567994,-1.2032e+06,4591
37223,M,9,student,undef,not commuting,Lu,-567994,-1.2032e+06,4591
37224,F,14,student,undef,not commuting,Lu,-567994,-1.2032e+06,4591
37225,F,35,at home,undef,not commuting,Lu,-567967,-1.20353e+06,4476
37226,M,63,working,tradeandmoto,30 to 45 mins,Lu,-567510,-1.20329e+06,4712
37227,F,38,working,tradeandmoto,more than 90 mins,Lu,-567510,-1.20329e+06,4712
37228,F,58,working,it,less than 15min,Lu,-567510,-1.20329e+06,4712
37229,F,17,student,undef,less than 15min,Lu,-567510,-1.20329e+06,4712
37230,F,999,retired,undef,not commuting,Lu,-568591,-1.20389e+06,4842
37231,F,29,working,industry,not commuting,Lu,-567995,-1.20302e+06,4828
37232,M,56,retired,undef,not commuting,Lu,-567995,-1.20302e+06,4828
37233,F,50,working,industry,not commuting,Lu,-567995,-1.20302e+06,4828
37234,M,35,working,tradeandmoto,not commuting,Lu,-567794,-1.20332e+06,4593
37235,F,59,working,education,less than 15min,Lu,-567794,-1.20332e+06,4593
37236,M,64,working,industry,less than 15min,Lu,-567794,-1.20332e+06,4593
37237,F,73,retired,undef,not commuting,Lu,-569084,-1.2046e+06,4538
37238,F,61,retired,undef,not commuting,Lu,-567690,-1.20329e+06,4620
37239,M,32,at home,undef,not commuting,Lu,-567690,-1.20329e+06,4620
37240,M,16,student,undef,30 to 45 mins,Lu,-568983,-1.20367e+06,4445
37241,F,19,at home,undef,not commuting,Lu,-568983,-1.20367e+06,4445
37242,F,42,working,industry,not commuting,Lu,-568983,-1.20367e+06,4445
37243,M,46,working,construction,not commuting,Lu,-568983,-1.20367e+06,4445
37244,M,69,retired,undef,not commuting,Lu,-568298,-1.20322e+06,4755
37245,M,38,working,eatinghousing,not commuting,Lu,-568298,-1.20322e+06,4755
37246,F,67,retired,undef,not commuting,Lu,-568298,-1.20322e+06,4755
37247,M,41,working,adminetc,not commuting,Lu,-568406,-1.20333e+06,4746
37248,M,68,working,industry,less than 15min,Lu,-568406,-1.20333e+06,4746
37249,F,63,retired,undef,not commuting,Lu,-568406,-1.20333e+06,4746
37250,M,4,at home,undef,not commuting,Lu,-568842,-1.20344e+06,4749
37251,M,12,student,undef,not commuting,Lu,-568842,-1.20344e+06,4749
37252,M,66,retired,undef,not commuting,Lu,-568842,-1.20344e+06,4749
37253,F,31,working,health,15 to 30 min,Lu,-568842,-1.20344e+06,4749
37254,M,34,working,industry,not commuting,Lu,-568842,-1.20344e+06,4749
37255,M,68,retired,undef,not commuting,Lu,-568319,-1.20336e+06,4058
37256,F,75,retired,undef,not commuting,Lu,-568319,-1.20336e+06,4058
37257,F,71,retired,undef,not commuting,Lu,-568319,-1.20336e+06,4058
37258,F,79,retired,undef,not commuting,Lu,-568319,-1.20336e+06,4058
37259,M,64,retired,undef,not commuting,Lu,-568830,-1.20413e+06,4169
37260,M,39,working,adminetc,not commuting,Lu,-568830,-1.20413e+06,4169
37261,F,39,working,education,not commuting,Lu,-568830,-1.20413e+06,4169
37262,M,25,working,tradeandmoto,not commuting,Lu,-568830,-1.20413e+06,4169
37263,M,23,student,undef,less than 15min,Lu,-568830,-1.20413e+06,4169
37264,F,43,at home,undef,not commuting,Lu,-568193,-1.2033e+06,4436
37265,F,23,student,undef,not commuting,Lu,-568193,-1.2033e+06,4436
37266,M,9,student,undef,not commuting,Lu,-568934,-1.20438e+06,4219
37267,M,999,retired,undef,not commuting,Lu,-568934,-1.20438e+06,4219
37268,F,51,working,construction,15 to 30 min,Lu,-568092,-1.20327e+06,4236
37269,M,31,working,eatinghousing,not commuting,Lu,-568092,-1.20327e+06,4236
37270,F,28,at home,undef,not commuting,Lu,-568092,-1.20327e+06,4236
37271,M,56,working,tradeandmoto,not commuting,Lu,-568092,-1.20327e+06,4236
37272,F,2,at home,undef,not commuting,Lu,-568092,-1.20327e+06,4236
37273,F,54,working,industry,not commuting,Lu,-568511,-1.20312e+06,4258
37274,M,51,at home,undef,not commuting,Lu,-568511,-1.20312e+06,4258
37275,F,28,at home,undef,not commuting,Lu,-568921,-1.20379e+06,4410
37276,F,56,working,adminetc,15 to 30 min,Lu,-568921,-1.20379e+06,4410
37277,M,57,working,education,not commuting,Lu,-568921,-1.20379e+06,4410
37278,F,38,working,industry,not commuting,Lu,-568012,-1.20312e+06,4771
37279,F,6,student,undef,not commuting,Lu,-568012,-1.20312e+06,4771
37280,M,42,working,industry,not commuting,Lu,-568012,-1.20312e+06,4771
37281,F,66,retired,undef,not commuting,Lu,-568409,-1.2034e+06,4158
37282,M,41,at home,undef,not commuting,Lu,-568409,-1.2034e+06,4158
37283,M,71,retired,undef,not commuting,Lu,-568409,-1.2034e+06,4158
37284,F,43,working,education,not commuting,Lu,-568977,-1.20372e+06,4444
37285,M,72,retired,undef,not commuting,Lu,-568016,-1.20339e+06,4268
37286,F,69,retired,undef,not commuting,Lu,-568016,-1.20339e+06,4268
37287,M,54,working,transportation,not commuting,Lu,-568486,-1.20371e+06,4832
37288,M,31,working,tradeandmoto,not commuting,Lu,-569464,-1.20482e+06,4636
37289,F,46,working,industry,not commuting,Lu,-568573,-1.20353e+06,4149
37290,M,55,retired,undef,not commuting,Lu,-568573,-1.20353e+06,4149
37291,F,70,retired,undef,not commuting,Lu,-568773,-1.2044e+06,4559
37292,F,45,working,health,15 to 30 min,Lu,-568773,-1.2044e+06,4559
37293,M,52,working,transportation,less than 15min,Lu,-568251,-1.20299e+06,4872
37294,F,28,working,industry,not commuting,Lu,-568251,-1.20299e+06,4872
37295,F,53,working,publicsector,15 to 30 min,Lu,-568251,-1.20299e+06,4872
37296,M,20,at home,undef,not commuting,Lu,-568251,-1.20299e+06,4872
37297,M,66,retired,undef,not commuting,Lu,-568939,-1.20365e+06,4446
37298,F,58,working,construction,not commuting,Lu,-568939,-1.20365e+06,4446
37299,M,64,working,tradeandmoto,not commuting,Lu,-567756,-1.20331e+06,4616
37300,F,59,retired,undef,not commuting,Lu,-567756,-1.20331e+06,4616
37301,M,31,working,education,not commuting,Lu,-569016,-1.20421e+06,4348
37302,M,79,retired,undef,not commuting,Lu,-569016,-1.20421e+06,4348
37303,M,52,working,industry,not commuting,Lu,-569016,-1.20421e+06,4348
37304,M,4,at home,undef,not commuting,Lu,-568458,-1.20336e+06,4036
37305,F,30,at home,undef,not commuting,Lu,-568458,-1.20336e+06,4036
37306,M,36,working,industry,not commuting,Lu,-568458,-1.20336e+06,4036
37307,F,1,at home,undef,not commuting,Lu,-568458,-1.20336e+06,4036
37308,M,19,at home,undef,not commuting,Lu,-568229,-1.20331e+06,4767
37309,F,76,retired,undef,not commuting,Lu,-568229,-1.20331e+06,4767
37310,M,83,retired,undef,not commuting,Lu,-568229,-1.20331e+06,4767
37311,F,49,working,industry,not commuting,Lu,-568229,-1.20331e+06,4767
37312,M,33,at home,undef,not commuting,Lu,-568933,-1.2037e+06,4443
37313,M,29,working,industry,not commuting,Lu,-568933,-1.2037e+06,4443
37314,M,53,working,health,not commuting,Lu,-568933,-1.2037e+06,4443
37315,M,71,retired,undef,not commuting,Lu,-568968,-1.2038e+06,4407
37316,F,68,retired,undef,not commuting,Lu,-568968,-1.2038e+06,4407
37317,F,14,student,undef,not commuting,Lu,-568617,-1.20349e+06,3995
37318,F,8,student,undef,not commuting,Lu,-568617,-1.20349e+06,3995
37319,M,47,working,industry,45 to 60 mins,Lu,-568617,-1.20349e+06,3995
37320,F,47,at home,undef,not commuting,Lu,-568617,-1.20349e+06,3995
37321,M,17,student,undef,less than 15min,Lu,-567740,-1.2033e+06,4617
37322,F,40,working,industry,less than 15min,Lu,-567740,-1.2033e+06,4617
37323,M,15,student,undef,not commuting,Lu,-567740,-1.2033e+06,4617
37324,M,39,working,transportation,less than 15min,Lu,-567740,-1.2033e+06,4617
37325,M,41,working,industry,not commuting,Lu,-568979,-1.20382e+06,4406
37326,F,1,at home,undef,not commuting,Lu,-568979,-1.20382e+06,4406
37327,F,37,working,industry,not commuting,Lu,-568979,-1.20382e+06,4406
37328,M,10,student,undef,not commuting,Lu,-568979,-1.20382e+06,4406
37329,M,64,retired,undef,not commuting,Lu,-568251,-1.20292e+06,4874
37330,F,32,at home,undef,not commuting,Lu,-568899,-1.20393e+06,4185
37331,M,31,working,education,not commuting,Lu,-568899,-1.20393e+06,4185
37332,F,65,retired,undef,not commuting,Lu,-568899,-1.20393e+06,4185
37333,F,21,student,undef,not commuting,Lu,-568733,-1.204e+06,4725
37334,F,52,working,industry,15 to 30 min,Lu,-568733,-1.204e+06,4725
37335,M,16,student,undef,not commuting,Lu,-568733,-1.204e+06,4725
37336,M,87,retired,undef,not commuting,Lu,-568733,-1.204e+06,4725
37337,M,51,working,construction,less than 15min,Lu,-568733,-1.204e+06,4725
37338,M,83,retired,undef,not commuting,Lu,-569016,-1.20444e+06,4330
37339,F,82,retired,undef,not commuting,Lu,-569016,-1.20444e+06,4330
37340,F,33,at home,undef,not commuting,Lu,-568258,-1.20337e+06,4173
37341,M,32,working,construction,not commuting,Lu,-568258,-1.20337e+06,4173
37342,F,8,student,undef,not commuting,Lu,-568258,-1.20337e+06,4173
37343,F,10,student,undef,not commuting,Lu,-568463,-1.20317e+06,4212
37344,M,13,student,undef,not commuting,Lu,-568463,-1.20317e+06,4212
37345,M,36,at home,undef,not commuting,Lu,-568463,-1.20317e+06,4212
37346,F,35,working,industry,less than 15min,Lu,-568463,-1.20317e+06,4212
37347,F,66,retired,undef,not commuting,Lu,-568364,-1.2034e+06,4092
37348,M,67,retired,undef,not commuting,Lu,-568364,-1.2034e+06,4092
37349,F,32,at home,undef,not commuting,Lu,-569154,-1.20466e+06,4203
37350,F,7,student,undef,not commuting,Lu,-569154,-1.20466e+06,4203
37351,M,34,working,industry,not commuting,Lu,-569154,-1.20466e+06,4203
37352,F,39,working,tradeandmoto,less than 15min,Lu,-568599,-1.20358e+06,3971
37353,M,49,working,tradeandmoto,not commuting,Lu,-568599,-1.20358e+06,3971
37354,M,12,student,undef,not commuting,Lu,-568599,-1.20358e+06,3971
37355,F,18,student,undef,less than 15min,Lu,-568599,-1.20358e+06,3971
37356,F,15,student,undef,15 to 30 min,Lu,-568884,-1.20422e+06,4293
37357,M,11,student,undef,not commuting,Lu,-568884,-1.20422e+06,4293
37358,M,46,working,transportation,not commuting,Lu,-568884,-1.20422e+06,4293
37359,F,37,working,adminetc,15 to 30 min,Lu,-568884,-1.20422e+06,4293
37360,F,25,working,industry,not commuting,Lu,-568346,-1.20357e+06,4257
37361,F,44,at home,undef,not commuting,Lu,-568346,-1.20357e+06,4257
37362,F,22,at home,undef,not commuting,Lu,-568346,-1.20357e+06,4257
37363,M,49,at home,undef,not commuting,Lu,-568346,-1.20357e+06,4257
37364,F,30,working,education,not commuting,Lu,-568983,-1.20367e+06,4445
37365,M,60,retired,undef,not commuting,Lu,-568983,-1.20367e+06,4445
37366,F,60,retired,undef,not commuting,Lu,-568983,-1.20367e+06,4445
37367,M,40,working,construction,not commuting,Lu,-568754,-1.20339e+06,4312
37368,F,999,retired,undef,not commuting,Lu,-568818,-1.20365e+06,4615
37369,F,49,at home,undef,not commuting,Lu,-568846,-1.20372e+06,4647
37370,M,11,student,undef,not commuting,Lu,-568846,-1.20372e+06,4647
37371,F,53,working,adminetc,not commuting,Lu,-569154,-1.20466e+06,4203
37372,F,4,at home,undef,not commuting,Lu,-569154,-1.20466e+06,4203
37373,F,31,working,transportation,more than 90 mins,Lu,-569154,-1.20466e+06,4203
37374,M,3,at home,undef,not commuting,Lu,-569154,-1.20466e+06,4203
37375,M,28,working,eatinghousing,not commuting,Lu,-569154,-1.20466e+06,4203
37376,M,35,working,it,not commuting,Lu,-568319,-1.20332e+06,4050
37377,F,35,working,health,not commuting,Lu,-568319,-1.20332e+06,4050
37378,F,12,student,undef,not commuting,Lu,-568319,-1.20332e+06,4050
37379,M,55,working,tradeandmoto,less than 15min,Lu,-568319,-1.20332e+06,4050
37380,F,9,student,undef,not commuting,Lu,-568319,-1.20332e+06,4050
37381,F,58,working,tradeandmoto,less than 15min,Lu,-568319,-1.20332e+06,4050
37382,F,34,at home,undef,not commuting,Lu,-568311,-1.20329e+06,4187
37383,F,6,student,undef,not commuting,Lu,-568311,-1.20329e+06,4187
37384,M,35,working,industry,not commuting,Lu,-568311,-1.20329e+06,4187
37385,M,2,at home,undef,not commuting,Lu,-568311,-1.20329e+06,4187
37386,F,26,at home,undef,not commuting,Lu,-567923,-1.20351e+06,4784
37387,M,49,working,adminetc,not commuting,Lu,-567923,-1.20351e+06,4784
37388,M,21,at home,undef,not commuting,Lu,-567923,-1.20351e+06,4784
37389,F,47,at home,undef,not commuting,Lu,-567923,-1.20351e+06,4784
37390,M,61,working,construction,15 to 30 min,Lu,-568933,-1.2037e+06,4443
37391,F,59,working,industry,less than 15min,Lu,-568933,-1.2037e+06,4443
37392,F,32,working,agriculture,not commuting,Lu,-569424,-1.2048e+06,4204
37393,F,88,working,industry,not commuting,Lu,-569424,-1.2048e+06,4204
37394,M,14,student,undef,not commuting,Lu,-569424,-1.2048e+06,4204
37395,F,4,at home,undef,not commuting,Lu,-568741,-1.20347e+06,4633
37396,M,32,working,adminetc,not commuting,Lu,-568741,-1.20347e+06,4633
37397,M,6,student,undef,not commuting,Lu,-568741,-1.20347e+06,4633
37398,F,32,at home,undef,not commuting,Lu,-568741,-1.20347e+06,4633
37399,M,39,working,adminetc,not commuting,Lu,-568696,-1.20335e+06,4722
37400,F,48,working,health,less than 15min,Lu,-568696,-1.20335e+06,4722
37401,M,35,working,adminetc,not commuting,Lu,-568611,-1.20303e+06,4441
37402,M,30,working,industry,not commuting,Lu,-568017,-1.20325e+06,4136
37403,F,57,retired,undef,not commuting,Lu,-568977,-1.20372e+06,4444
37404,M,59,working,industry,not commuting,Lu,-568977,-1.20372e+06,4444
37405,M,54,working,industry,not commuting,Lu,-569182,-1.20463e+06,4127
37406,M,30,at home,undef,not commuting,Lu,-569182,-1.20463e+06,4127
37407,F,50,working,health,not commuting,Lu,-569182,-1.20463e+06,4127
37408,F,70,retired,undef,not commuting,Lu,-569182,-1.20463e+06,4127
37409,F,27,at home,undef,not commuting,Lu,-569182,-1.20463e+06,4127
37410,M,27,working,publicsector,not commuting,Lu,-567706,-1.2032e+06,4450
37411,F,27,at home,undef,not commuting,Lu,-567706,-1.2032e+06,4450
37412,M,1,at home,undef,not commuting,Lu,-567706,-1.2032e+06,4450
37413,F,62,working,adminetc,30 to 45 mins,Lu,-568673,-1.20361e+06,4003
37414,M,33,working,health,less than 15min,Lu,-568673,-1.20361e+06,4003
37415,M,34,working,tradeandmoto,not commuting,Lu,-568673,-1.20361e+06,4003
37416,M,18,student,undef,60 to 90 mins,Lu,-568609,-1.20311e+06,4634
37417,M,15,student,undef,15 to 30 min,Lu,-568609,-1.20311e+06,4634
37418,F,70,retired,undef,not commuting,Lu,-568609,-1.20311e+06,4634
37419,M,11,student,undef,not commuting,Lu,-568609,-1.20311e+06,4634
37420,M,72,retired,undef,not commuting,Lu,-568609,-1.20311e+06,4634
37421,F,38,working,health,15 to 30 min,Lu,-568609,-1.20311e+06,4634
37422,F,78,retired,undef,not commuting,Lu,-568704,-1.20368e+06,4007
37423,F,91,retired,undef,not commuting,Lu,-568347,-1.20317e+06,4787
37424,M,27,at home,undef,not commuting,Lu,-568908,-1.20411e+06,4347
37425,M,26,working,industry,not commuting,Lu,-568826,-1.2036e+06,4385
37426,M,34,at home,undef,not commuting,Lu,-568826,-1.2036e+06,4385
37427,F,65,retired,undef,not commuting,Lu,-568826,-1.2036e+06,4385
37428,F,43,working,construction,less than 15min,Lu,-568539,-1.2031e+06,4471
37429,F,22,student,undef,not commuting,Lu,-568539,-1.2031e+06,4471
37430,F,24,at home,undef,not commuting,Lu,-568539,-1.2031e+06,4471
37431,M,48,working,adminetc,less than 15min,Lu,-568539,-1.2031e+06,4471
37432,F,80,retired,undef,not commuting,Lu,-567831,-1.20329e+06,4568
37433,M,15,student,undef,30 to 45 mins,Lu,-568844,-1.20364e+06,4478
37434,F,34,at home,undef,not commuting,Lu,-568844,-1.20364e+06,4478
37435,M,39,working,adminetc,not commuting,Lu,-568844,-1.20364e+06,4478
37436,F,52,working,industry,not commuting,Lu,-568965,-1.20436e+06,4207
37437,M,56,working,publicsector,not commuting,Lu,-568965,-1.20436e+06,4207
37438,F,47,working,tradeandmoto,not commuting,Lu,-568566,-1.20352e+06,3974
37439,F,24,working,tradeandmoto,not commuting,Lu,-568566,-1.20352e+06,3974
37440,M,22,student,undef,not commuting,Lu,-568566,-1.20352e+06,3974
37441,F,69,retired,undef,not commuting,Lu,-568036,-1.20337e+06,4243
37442,M,72,retired,undef,not commuting,Lu,-568036,-1.20337e+06,4243
37443,M,18,working,education,not commuting,Lu,-568320,-1.2033e+06,4078
37444,F,41,working,education,less than 15min,Lu,-568320,-1.2033e+06,4078
37445,M,45,working,adminetc,not commuting,Lu,-568320,-1.2033e+06,4078
37446,M,48,working,publicsector,not commuting,Lu,-568556,-1.2035e+06,4321
37447,F,20,at home,undef,not commuting,Lu,-568556,-1.2035e+06,4321
37448,M,16,student,undef,not commuting,Lu,-568162,-1.20326e+06,4375
37449,F,5,at home,undef,not commuting,Lu,-568162,-1.20326e+06,4375
37450,M,42,working,health,45 to 60 mins,Lu,-568162,-1.20326e+06,4375
37451,F,38,working,transportation,not commuting,Lu,-568162,-1.20326e+06,4375
37452,M,9,student,undef,not commuting,Lu,-568629,-1.20227e+06,4447
37453,F,29,working,education,30 to 45 mins,Lu,-568629,-1.20227e+06,4447
37454,M,33,at home,undef,not commuting,Lu,-568613,-1.20299e+06,4162
37455,M,1,at home,undef,not commuting,Lu,-568613,-1.20299e+06,4162
37456,F,30,working,education,less than 15min,Lu,-568613,-1.20299e+06,4162
37457,F,56,retired,undef,not commuting,Lu,-568305,-1.20359e+06,4737
37458,M,19,student,undef,not commuting,Lu,-568305,-1.20359e+06,4737
37459,M,54,working,construction,not commuting,Lu,-569152,-1.20461e+06,4143
37460,M,28,working,tradeandmoto,not commuting,Lu,-569152,-1.20461e+06,4143
37461,F,51,working,industry,not commuting,Lu,-569152,-1.20461e+06,4143
37462,F,71,retired,undef,not commuting,Lu,-568932,-1.20393e+06,4025
37463,M,31,working,adminetc,not commuting,Lu,-568334,-1.20314e+06,4793
37464,M,56,working,construction,45 to 60 mins,Lu,-568334,-1.20314e+06,4793
37465,F,82,retired,undef,not commuting,Lu,-568543,-1.20336e+06,3988
37466,M,41,working,industry,45 to 60 mins,Lu,-569012,-1.20451e+06,4205
37467,F,35,at home,undef,not commuting,Lu,-569012,-1.20451e+06,4205
37468,M,11,student,undef,not commuting,Lu,-569012,-1.20451e+06,4205
37469,M,17,working,education,not commuting,Lu,-569012,-1.20451e+06,4205
37470,M,75,retired,undef,not commuting,Lu,-568897,-1.20406e+06,4344
37471,F,76,retired,undef,not commuting,Lu,-568897,-1.20406e+06,4344
37472,F,54,working,health,not commuting,Lu,-569023,-1.20395e+06,4532
37473,M,27,working,tradeandmoto,not commuting,Lu,-569023,-1.20395e+06,4532
37474,M,10,student,undef,not commuting,Lu,-569023,-1.20395e+06,4532
37475,F,35,working,tradeandmoto,not commuting,Lu,-569023,-1.20395e+06,4532
37476,M,55,retired,undef,not commuting,Lu,-569023,-1.20395e+06,4532
37477,M,25,working,transportation,not commuting,Lu,-568138,-1.20311e+06,4790
37478,F,14,student,undef,not commuting,Lu,-568551,-1.20349e+06,3976
37479,F,39,working,industry,not commuting,Lu,-568551,-1.20349e+06,3976
37480,F,18,student,undef,30 to 45 mins,Lu,-568551,-1.20349e+06,3976
37481,M,3,at home,undef,not commuting,Lu,-568551,-1.20349e+06,3976
37482,F,42,working,industry,not commuting,Lu,-568767,-1.20392e+06,3953
37483,M,19,student,undef,not commuting,Lu,-568767,-1.20392e+06,3953
37484,F,49,working,industry,15 to 30 min,Lu,-568778,-1.20328e+06,4465
37485,F,14,student,undef,not commuting,Lu,-568778,-1.20328e+06,4465
37486,M,44,working,industry,not commuting,Lu,-568057,-1.20337e+06,4245
37487,M,12,student,undef,not commuting,Lu,-568699,-1.20328e+06,4278
37488,M,41,working,publicsector,not commuting,Lu,-568699,-1.20328e+06,4278
37489,F,39,working,industry,less than 15min,Lu,-568699,-1.20328e+06,4278
37490,F,14,student,undef,not commuting,Lu,-568699,-1.20328e+06,4278
37491,M,12,student,undef,not commuting,Lu,-568846,-1.20377e+06,4732
37492,F,36,working,banks,45 to 60 mins,Lu,-568846,-1.20377e+06,4732
37493,M,25,working,adminetc,not commuting,Lu,-567554,-1.20334e+06,4703
37494,F,48,working,industry,not commuting,Lu,-567554,-1.20334e+06,4703
37495,F,28,working,publicsector,not commuting,Lu,-567554,-1.20334e+06,4703
37496,M,53,working,industry,less than 15min,Lu,-567554,-1.20334e+06,4703
37497,F,17,student,undef,not commuting,Lu,-567927,-1.2035e+06,4809
37498,M,44,working,construction,not commuting,Lu,-567927,-1.2035e+06,4809
37499,F,13,student,undef,not commuting,Lu,-567927,-1.2035e+06,4809
37500,F,56,retired,undef,not commuting,Lu,-568609,-1.20311e+06,4634
