layer,sublayer,vertex1,vertex2, probability, intensity
21,12921,13572,30701,0.05,0.0679951
21,12921,13572,30702,0.05,0.0679951
21,13817,13572,36612,0.05,0.0679951
21,11000,13573,26185,0.05,0.0679951
21,16751,13574,53483,0.05,0.0679951
21,3763,13585,11165,0.05,0.0679951
21,16413,13651,48303,0.05,0.0679951
21,13114,13691,32841,0.05,0.0679951
21,15918,13692,49638,0.05,0.0679951
21,15918,13692,49640,0.05,0.0679951
21,14859,13692,43692,0.05,0.0679951
21,11200,13736,24419,0.05,0.0679951
21,11614,13759,27025,0.05,0.0679951
21,17787,13812,55587,0.05,0.0679951
21,16176,13838,46772,0.05,0.0679951
21,16176,13838,46773,0.05,0.0679951
21,15789,13838,44795,0.05,0.0679951
21,329,13876,15437,0.05,0.0679951
21,12134,13883,32315,0.05,0.0679951
21,12134,13883,32316,0.05,0.0679951
21,12134,13883,32318,0.05,0.0679951
21,10446,13917,4236,0.05,0.0679951
21,15558,13934,45361,0.05,0.0679951
21,11246,13991,26634,0.05,0.0679951
21,11246,13991,26635,0.05,0.0679951
21,11712,14012,28471,0.05,0.0679951
21,10905,14013,26249,0.05,0.0679951
21,12241,14014,32531,0.05,0.0679951
21,13457,14038,37150,0.05,0.0679951
21,10165,14064,7570,0.05,0.0679951
21,14361,14077,36449,0.05,0.0679951
21,14178,14136,36959,0.05,0.0679951
21,14178,14136,36960,0.05,0.0679951
21,14178,14136,36961,0.05,0.0679951
21,12551,14153,30778,0.05,0.0679951
21,3660,14157,18857,0.05,0.0679951
21,3660,14157,18858,0.05,0.0679951
21,5017,14169,21303,0.05,0.0679951
21,11303,14178,27660,0.05,0.0679951
21,13482,14183,37718,0.05,0.0679951
21,5603,14218,21732,0.05,0.0679951
21,1924,14240,12110,0.05,0.0679951
21,2388,14247,5819,0.05,0.0679951
21,11073,14273,25426,0.05,0.0679951
21,11996,14273,31255,0.05,0.0679951
21,11996,14273,31260,0.05,0.0679951
21,13019,14375,33433,0.05,0.0679951
21,3379,14379,19304,0.05,0.0679951
21,10528,14405,1469,0.05,0.0679951
21,13990,14405,38632,0.05,0.0679951
21,1797,14463,22506,0.05,0.0679951
21,1684,14482,10527,0.05,0.0679951
21,15618,14501,45241,0.05,0.0679951
21,9388,14508,752,0.05,0.0679951
21,14831,14650,41133,0.05,0.0679951
21,13162,14665,35346,0.05,0.0679951
21,8330,14665,15147,0.05,0.0679951
21,11070,14742,25273,0.05,0.0679951
21,11070,14742,25274,0.05,0.0679951
21,11070,14742,25276,0.05,0.0679951
21,16514,14800,47171,0.05,0.0679951
21,16514,14800,47172,0.05,0.0679951
21,12051,14820,32587,0.05,0.0679951
21,12051,14820,32593,0.05,0.0679951
21,13736,14831,36769,0.05,0.0679951
21,13736,14831,36771,0.05,0.0679951
21,14934,14841,43248,0.05,0.0679951
21,14934,14841,43250,0.05,0.0679951
21,16582,14876,49083,0.05,0.0679951
21,11756,14912,28042,0.05,0.0679951
21,16751,14925,53483,0.05,0.0679951
21,17297,14926,52324,0.05,0.0679951
21,9751,14960,376,0.05,0.0679951
21,10183,14990,16441,0.05,0.0679951
21,16676,15043,53016,0.05,0.0679951
21,16676,15043,53017,0.05,0.0679951
21,12204,15119,33480,0.05,0.0679951
21,8420,15119,14844,0.05,0.0679951
21,14619,15125,39049,0.05,0.0679951
21,15347,15141,40867,0.05,0.0679951
21,5611,15141,5624,0.05,0.0679951
21,13339,15163,35949,0.05,0.0679951
21,13339,15163,35950,0.05,0.0679951
21,6170,15198,4947,0.05,0.0679951
21,12617,15213,34987,0.05,0.0679951
21,15786,15214,45418,0.05,0.0679951
21,11223,15240,26095,0.05,0.0679951
21,13513,15347,38624,0.05,0.0679951
21,5039,15360,18663,0.05,0.0679951
21,17029,15408,52842,0.05,0.0679951
21,17029,15408,52843,0.05,0.0679951
21,11657,15422,27330,0.05,0.0679951
21,15140,15437,43933,0.05,0.0679951
21,11791,15463,31405,0.05,0.0679951
21,10953,15473,26380,0.05,0.0679951
21,1667,15474,13015,0.05,0.0679951
21,1667,15474,13019,0.05,0.0679951
21,7646,15541,5641,0.05,0.0679951
21,7646,15541,5642,0.05,0.0679951
21,17482,15545,54833,0.05,0.0679951
21,17706,15545,55553,0.05,0.0679951
21,16242,15564,49826,0.05,0.0679951
21,4616,15570,15545,0.05,0.0679951
21,10956,15585,25203,0.05,0.0679951
21,10956,15585,25205,0.05,0.0679951
21,14831,15625,41133,0.05,0.0679951
21,4637,15646,23044,0.05,0.0679951
21,3238,15707,21228,0.05,0.0679951
21,3238,15707,21230,0.05,0.0679951
21,10969,15734,26530,0.05,0.0679951
21,2769,15787,20299,0.05,0.0679951
21,6957,15849,9806,0.05,0.0679951
21,6957,15849,9807,0.05,0.0679951
21,17615,15876,55126,0.05,0.0679951
21,17615,15876,55128,0.05,0.0679951
21,13717,15888,38710,0.05,0.0679951
21,8239,15918,8600,0.05,0.0679951
21,11996,15936,29785,0.05,0.0679951
21,11996,15936,29786,0.05,0.0679951
21,15618,16006,45241,0.05,0.0679951
21,12980,16047,32155,0.05,0.0679951
21,14913,16051,43381,0.05,0.0679951
21,17587,16086,55245,0.05,0.0679951
21,17587,16086,55247,0.05,0.0679951
21,6263,16088,17511,0.05,0.0679951
21,6809,16113,22590,0.05,0.0679951
21,1985,16116,4722,0.05,0.0679951
21,1985,16116,4724,0.05,0.0679951
21,3701,16116,8094,0.05,0.0679951
21,17055,16231,51113,0.05,0.0679951
21,16303,16231,50390,0.05,0.0679951
21,3238,16239,21228,0.05,0.0679951
21,3238,16239,21230,0.05,0.0679951
21,13570,16243,36761,0.05,0.0679951
21,8796,16263,19957,0.05,0.0679951
21,15745,16270,46498,0.05,0.0679951
21,17493,16272,54154,0.05,0.0679951
21,17493,16272,54155,0.05,0.0679951
21,14943,16278,42996,0.05,0.0679951
21,14943,16278,42999,0.05,0.0679951
21,16263,16418,47076,0.05,0.0679951
21,11429,16428,27577,0.05,0.0679951
21,8940,16437,7597,0.05,0.0679951
21,5777,16445,15585,0.05,0.0679951
21,16441,16504,48457,0.05,0.0679951
21,16441,16504,48458,0.05,0.0679951
21,16441,16504,48459,0.05,0.0679951
21,2120,16517,8852,0.05,0.0679951
21,10320,16537,4622,0.05,0.0679951
21,10123,16607,19427,0.05,0.0679951
21,5616,16609,7902,0.05,0.0679951
21,14557,16609,39917,0.05,0.0679951
21,15281,16650,43012,0.05,0.0679951
21,15281,16650,43013,0.05,0.0679951
21,12134,16652,32315,0.05,0.0679951
21,12134,16652,32316,0.05,0.0679951
21,12134,16652,32318,0.05,0.0679951
21,14064,16656,38032,0.05,0.0679951
21,15111,16656,44022,0.05,0.0679951
21,15111,16656,44024,0.05,0.0679951
21,15210,16677,40937,0.05,0.0679951
21,16626,16677,51371,0.05,0.0679951
21,14640,16713,39576,0.05,0.0679951
21,17421,16733,54243,0.05,0.0679951
21,17421,16733,54244,0.05,0.0679951
21,17421,16733,54245,0.05,0.0679951
21,1555,16860,19856,0.05,0.0679951
21,16383,16889,49783,0.05,0.0679951
21,8478,16952,13749,0.05,0.0679951
21,13404,16953,35757,0.05,0.0679951
21,14840,16986,41268,0.05,0.0679951
21,5017,16990,21303,0.05,0.0679951
21,11712,16996,28471,0.05,0.0679951
21,16047,17050,50326,0.05,0.0679951
21,8035,17050,23758,0.05,0.0679951
21,12444,17067,35043,0.05,0.0679951
21,17588,17075,54915,0.05,0.0679951
21,15182,17115,44266,0.05,0.0679951
21,11303,17145,27660,0.05,0.0679951
21,14920,17172,42152,0.05,0.0679951
21,11712,17172,28471,0.05,0.0679951
21,17493,17185,54154,0.05,0.0679951
21,17493,17185,54155,0.05,0.0679951
21,11996,17191,31255,0.05,0.0679951
21,11996,17191,31260,0.05,0.0679951
21,13407,17216,36032,0.05,0.0679951
21,15558,17224,45361,0.05,0.0679951
21,11364,17420,27007,0.05,0.0679951
21,11364,17420,27009,0.05,0.0679951
21,11364,17420,27011,0.05,0.0679951
21,7698,17456,1595,0.05,0.0679951
21,7698,17456,1597,0.05,0.0679951
21,7698,17456,1598,0.05,0.0679951
21,15213,17456,41861,0.05,0.0679951
21,17239,17459,51764,0.05,0.0679951
21,11134,17479,24326,0.05,0.0679951
21,10996,17524,26457,0.05,0.0679951
21,10996,17524,26458,0.05,0.0679951
21,11090,17524,25825,0.05,0.0679951
21,8164,17551,11607,0.05,0.0679951
21,8164,17551,11608,0.05,0.0679951
21,8164,17551,11610,0.05,0.0679951
21,5330,17587,20158,0.05,0.0679951
21,14361,17588,36449,0.05,0.0679951
21,72,17595,2769,0.05,0.0679951
21,72,17595,2770,0.05,0.0679951
21,15347,17672,42490,0.05,0.0679951
21,11410,17763,28912,0.05,0.0679951
21,5429,17768,1332,0.05,0.0679951
21,3973,17786,12479,0.05,0.0679951
21,7913,17822,20000,0.05,0.0679951
21,7913,17822,20001,0.05,0.0679951
21,17010,17838,52515,0.05,0.0679951
21,11996,17908,31255,0.05,0.0679951
21,11996,17908,31260,0.05,0.0679951
21,12483,18042,35386,0.05,0.0679951
21,1847,18060,2064,0.05,0.0679951
21,986,18079,4962,0.05,0.0679951
21,12454,18080,34551,0.05,0.0679951
21,5551,18125,2156,0.05,0.0679951
21,15212,18132,42606,0.05,0.0679951
21,16577,18176,49005,0.05,0.0679951
21,16577,18176,49007,0.05,0.0679951
21,4026,18184,24088,0.05,0.0679951
21,11346,18196,28049,0.05,0.0679951
21,17297,18214,52324,0.05,0.0679951
21,6623,18325,21820,0.05,0.0679951
21,14356,18363,38364,0.05,0.0679951
21,14356,18363,38365,0.05,0.0679951
21,17216,18388,51024,0.05,0.0679951
21,14746,18411,40208,0.05,0.0679951
21,12010,18411,32857,0.05,0.0679951
21,15102,18432,42326,0.05,0.0679951
21,15423,18440,44382,0.05,0.0679951
21,15423,18440,44383,0.05,0.0679951
21,17252,18443,52699,0.05,0.0679951
21,13296,18444,32453,0.05,0.0679951
21,6810,18494,12377,0.05,0.0679951
21,6810,18494,12379,0.05,0.0679951
21,3642,18554,22408,0.05,0.0679951
21,14938,18588,43672,0.05,0.0679951
21,11975,18590,33749,0.05,0.0679951
21,1990,18630,1999,0.05,0.0679951
21,14850,18682,41174,0.05,0.0679951
21,11657,18692,27330,0.05,0.0679951
21,17420,18745,54093,0.05,0.0679951
21,10696,18745,17811,0.05,0.0679951
21,10696,18745,17812,0.05,0.0679951
21,15985,18803,47000,0.05,0.0679951
21,10873,18863,25607,0.05,0.0679951
21,10873,18863,25608,0.05,0.0679951
21,10873,18863,25609,0.05,0.0679951
21,15922,18903,50088,0.05,0.0679951
21,14839,18919,42193,0.05,0.0679951
21,11712,18949,28471,0.05,0.0679951
21,1204,18949,11996,0.05,0.0679951
21,1204,18949,11999,0.05,0.0679951
21,14243,18949,37369,0.05,0.0679951
21,2229,19017,6412,0.05,0.0679951
21,2229,19017,6414,0.05,0.0679951
21,16656,19056,50571,0.05,0.0679951
21,16656,19056,50573,0.05,0.0679951
21,15386,19062,43621,0.05,0.0679951
21,12974,19073,32092,0.05,0.0679951
21,17752,19106,56037,0.05,0.0679951
21,3701,19119,8094,0.05,0.0679951
21,16503,19134,49394,0.05,0.0679951
21,16503,19134,49395,0.05,0.0679951
21,12984,19141,33865,0.05,0.0679951
21,15846,19164,46299,0.05,0.0679951
21,16067,19182,48637,0.05,0.0679951
21,16067,19182,48638,0.05,0.0679951
21,10205,19188,6769,0.05,0.0679951
21,14624,19202,38953,0.05,0.0679951
21,11267,19228,25466,0.05,0.0679951
21,11657,19279,27330,0.05,0.0679951
21,9566,19282,4624,0.05,0.0679951
21,9566,19282,4625,0.05,0.0679951
21,15807,19310,45806,0.05,0.0679951
21,13788,19322,38285,0.05,0.0679951
21,13788,19322,38288,0.05,0.0679951
21,16645,19322,52241,0.05,0.0679951
21,16645,19322,52242,0.05,0.0679951
21,16645,19322,52245,0.05,0.0679951
21,6680,19326,23175,0.05,0.0679951
21,15041,19337,43647,0.05,0.0679951
21,15182,19390,44266,0.05,0.0679951
21,17421,19409,54243,0.05,0.0679951
21,17421,19409,54244,0.05,0.0679951
21,17421,19409,54245,0.05,0.0679951
21,1689,19424,16268,0.05,0.0679951
21,11852,19424,32759,0.05,0.0679951
21,13295,19480,30767,0.05,0.0679951
21,16887,19499,52741,0.05,0.0679951
21,1273,19518,6846,0.05,0.0679951
21,15095,19532,43218,0.05,0.0679951
21,12949,19543,33915,0.05,0.0679951
21,6981,19568,957,0.05,0.0679951
21,8027,19575,23089,0.05,0.0679951
21,8027,19575,23091,0.05,0.0679951
21,8027,19575,23094,0.05,0.0679951
21,6623,19606,21820,0.05,0.0679951
21,3607,19640,21967,0.05,0.0679951
21,1149,19641,19336,0.05,0.0679951
21,1149,19641,19337,0.05,0.0679951
21,6263,19642,17511,0.05,0.0679951
21,16858,19658,53592,0.05,0.0679951
21,16445,19663,46904,0.05,0.0679951
21,12902,19663,33110,0.05,0.0679951
21,12902,19663,33111,0.05,0.0679951
21,17394,19683,54024,0.05,0.0679951
21,16986,19767,53346,0.05,0.0679951
21,14966,19827,41378,0.05,0.0679951
21,15860,19827,45392,0.05,0.0679951
21,15115,19854,41765,0.05,0.0679951
21,6561,19879,3730,0.05,0.0679951
21,7214,19892,18807,0.05,0.0679951
21,14450,19928,36791,0.05,0.0679951
21,14450,19928,36792,0.05,0.0679951
21,11993,19957,30463,0.05,0.0679951
21,14920,20000,42152,0.05,0.0679951
21,3624,20001,721,0.05,0.0679951
21,3624,20001,722,0.05,0.0679951
21,12609,20058,30879,0.05,0.0679951
21,12609,20058,30881,0.05,0.0679951
21,13968,20107,36834,0.05,0.0679951
21,13968,20107,36835,0.05,0.0679951
21,12204,20108,30395,0.05,0.0679951
21,17493,20163,54154,0.05,0.0679951
21,17493,20163,54155,0.05,0.0679951
21,16503,20193,49394,0.05,0.0679951
21,16503,20193,49395,0.05,0.0679951
21,15787,20205,45884,0.05,0.0679951
21,17479,20281,54627,0.05,0.0679951
21,15102,20342,42326,0.05,0.0679951
21,13217,20396,32250,0.05,0.0679951
21,14853,20400,43570,0.05,0.0679951
21,9257,20413,11834,0.05,0.0679951
21,9257,20413,11835,0.05,0.0679951
21,12213,20503,29939,0.05,0.0679951
21,12921,20513,32472,0.05,0.0679951
21,16896,20556,53882,0.05,0.0679951
21,15467,20560,44413,0.05,0.0679951
21,15869,20612,45699,0.05,0.0679951
21,15869,20612,45701,0.05,0.0679951
21,13736,20618,36769,0.05,0.0679951
21,13736,20618,36771,0.05,0.0679951
21,11659,20692,27165,0.05,0.0679951
21,15198,20730,42974,0.05,0.0679951
21,15198,20730,42977,0.05,0.0679951
21,15198,20730,42978,0.05,0.0679951
21,984,20733,7723,0.05,0.0679951
21,10873,20746,25607,0.05,0.0679951
21,10873,20746,25608,0.05,0.0679951
21,10873,20746,25609,0.05,0.0679951
21,16310,20746,47632,0.05,0.0679951
21,17224,20752,53100,0.05,0.0679951
21,6704,20774,20219,0.05,0.0679951
21,8615,20794,21525,0.05,0.0679951
21,9348,20884,2323,0.05,0.0679951
21,15347,20909,42524,0.05,0.0679951
21,8211,20909,15082,0.05,0.0679951
21,15095,20981,43218,0.05,0.0679951
21,15198,20997,42974,0.05,0.0679951
21,15198,20997,42977,0.05,0.0679951
21,15198,20997,42978,0.05,0.0679951
21,14586,21013,39839,0.05,0.0679951
21,11663,21020,28690,0.05,0.0679951
21,15437,21029,44367,0.05,0.0679951
21,15786,21035,45418,0.05,0.0679951
21,8063,21074,15787,0.05,0.0679951
21,14528,21079,39410,0.05,0.0679951
21,14528,21079,39411,0.05,0.0679951
21,1990,21110,1999,0.05,0.0679951
21,12014,21166,35156,0.05,0.0679951
21,12014,21166,35162,0.05,0.0679951
21,16418,21303,49731,0.05,0.0679951
21,16418,21303,49733,0.05,0.0679951
21,15985,21337,47887,0.05,0.0679951
21,14863,21337,42404,0.05,0.0679951
21,13463,21387,36875,0.05,0.0679951
21,13463,21387,36880,0.05,0.0679951
21,15786,21406,45418,0.05,0.0679951
21,9388,21425,752,0.05,0.0679951
21,5079,21459,8478,0.05,0.0679951
21,8390,21510,7999,0.05,0.0679951
21,12849,21530,32885,0.05,0.0679951
21,11589,21598,26912,0.05,0.0679951
21,7570,21621,22491,0.05,0.0679951
21,7570,21621,22492,0.05,0.0679951
21,7570,21621,22493,0.05,0.0679951
21,17224,21643,50772,0.05,0.0679951
21,17224,21643,50774,0.05,0.0679951
21,6872,21684,7835,0.05,0.0679951
21,1006,21702,6927,0.05,0.0679951
21,11375,21746,27751,0.05,0.0679951
21,3238,21822,21228,0.05,0.0679951
21,3238,21822,21230,0.05,0.0679951
21,5114,21822,11340,0.05,0.0679951
21,5114,21822,11344,0.05,0.0679951
21,14791,21893,39508,0.05,0.0679951
21,15774,21918,45519,0.05,0.0679951
21,15641,21941,44789,0.05,0.0679951
21,15641,21941,44790,0.05,0.0679951
21,13217,21944,32250,0.05,0.0679951
21,12051,21978,32587,0.05,0.0679951
21,12051,21978,32593,0.05,0.0679951
21,3345,21984,9005,0.05,0.0679951
21,10932,21989,25868,0.05,0.0679951
21,15360,21997,42831,0.05,0.0679951
21,17481,22007,54827,0.05,0.0679951
21,17481,22007,54830,0.05,0.0679951
21,17312,22018,52463,0.05,0.0679951
21,12281,22020,34196,0.05,0.0679951
21,16930,22077,50894,0.05,0.0679951
21,3069,22086,21618,0.05,0.0679951
21,16014,22109,49831,0.05,0.0679951
21,15787,22128,45884,0.05,0.0679951
21,13361,22138,36093,0.05,0.0679951
21,13361,22138,36094,0.05,0.0679951
21,15701,22163,45132,0.05,0.0679951
21,15701,22163,45133,0.05,0.0679951
21,17587,22169,55245,0.05,0.0679951
21,17587,22169,55247,0.05,0.0679951
21,3514,22172,11956,0.05,0.0679951
21,3514,22172,11957,0.05,0.0679951
21,12573,22299,33415,0.05,0.0679951
21,1985,22348,4722,0.05,0.0679951
21,1985,22348,4724,0.05,0.0679951
21,13382,22350,35969,0.05,0.0679951
21,13382,22350,35970,0.05,0.0679951
21,17703,22357,55922,0.05,0.0679951
21,669,22372,17273,0.05,0.0679951
21,13217,22385,32287,0.05,0.0679951
21,16698,22399,53371,0.05,0.0679951
21,15082,22408,42937,0.05,0.0679951
21,2883,22419,649,0.05,0.0679951
21,14557,22438,39917,0.05,0.0679951
21,15379,22447,43466,0.05,0.0679951
21,6981,22461,957,0.05,0.0679951
21,13464,22461,37479,0.05,0.0679951
21,11614,22463,29533,0.05,0.0679951
21,11614,22463,29534,0.05,0.0679951
21,11081,22565,24762,0.05,0.0679951
21,1474,22573,18519,0.05,0.0679951
21,8484,22636,9896,0.05,0.0679951
21,17501,22656,54175,0.05,0.0679951
21,17501,22656,54176,0.05,0.0679951
21,6106,22656,17860,0.05,0.0679951
21,15281,22658,43012,0.05,0.0679951
21,15281,22658,43013,0.05,0.0679951
21,11022,22677,26242,0.05,0.0679951
21,16176,22762,48735,0.05,0.0679951
21,16176,22803,48735,0.05,0.0679951
21,5611,22879,5624,0.05,0.0679951
21,11505,22883,27715,0.05,0.0679951
21,15860,22896,45392,0.05,0.0679951
21,12483,22913,35386,0.05,0.0679951
21,4817,22917,4421,0.05,0.0679951
21,4817,22917,4422,0.05,0.0679951
21,15789,23033,45253,0.05,0.0679951
21,12204,23051,33480,0.05,0.0679951
21,14431,23099,36541,0.05,0.0679951
21,15347,23199,42490,0.05,0.0679951
21,17400,23225,54508,0.05,0.0679951
21,10301,23249,23079,0.05,0.0679951
21,8376,23292,14736,0.05,0.0679951
21,8376,23292,14737,0.05,0.0679951
21,11283,23299,24958,0.05,0.0679951
21,11917,23322,35728,0.05,0.0679951
21,15653,23358,46233,0.05,0.0679951
21,12609,23386,30879,0.05,0.0679951
21,12609,23386,30881,0.05,0.0679951
21,5397,23403,15155,0.05,0.0679951
21,5397,23403,15157,0.05,0.0679951
21,11654,23425,29473,0.05,0.0679951
21,15893,23462,47099,0.05,0.0679951
21,15893,23462,47100,0.05,0.0679951
21,10665,23486,23767,0.05,0.0679951
21,13990,23521,38632,0.05,0.0679951
21,12760,23527,35209,0.05,0.0679951
21,16990,23543,51563,0.05,0.0679951
21,6170,23545,4947,0.05,0.0679951
21,12419,23569,34386,0.05,0.0679951
21,12868,23596,35246,0.05,0.0679951
21,10183,23634,16441,0.05,0.0679951
21,16113,23653,48309,0.05,0.0679951
21,4584,23660,11082,0.05,0.0679951
21,10932,23696,25868,0.05,0.0679951
21,12876,23702,33455,0.05,0.0679951
21,10932,23725,25914,0.05,0.0679951
21,14850,23734,41174,0.05,0.0679951
21,11993,23748,35172,0.05,0.0679951
21,11993,23748,35173,0.05,0.0679951
21,11993,23748,35174,0.05,0.0679951
21,16242,23770,49826,0.05,0.0679951
21,15918,23770,49638,0.05,0.0679951
21,15918,23770,49640,0.05,0.0679951
21,1745,23786,3591,0.05,0.0679951
21,15020,23818,42881,0.05,0.0679951
21,15020,23818,42883,0.05,0.0679951
21,16930,23844,50894,0.05,0.0679951
21,9836,23844,5250,0.05,0.0679951
21,7214,23922,18807,0.05,0.0679951
21,6810,23959,12377,0.05,0.0679951
21,6810,23959,12379,0.05,0.0679951
21,12037,24000,32002,0.05,0.0679951
21,5878,24066,5168,0.05,0.0679951
21,5878,24066,5170,0.05,0.0679951
21,7245,24071,14356,0.05,0.0679951
21,14450,24088,36791,0.05,0.0679951
21,14450,24088,36792,0.05,0.0679951
21,5951,24098,18143,0.05,0.0679951
21,5951,24098,18144,0.05,0.0679951
21,16607,24098,50440,0.05,0.0679951
21,15213,24114,41861,0.05,0.0679951
21,7878,24136,14323,0.05,0.0679951
21,16067,24147,48637,0.05,0.0679951
21,16067,24147,48638,0.05,0.0679951
21,15846,24170,46299,0.05,0.0679951
21,3059,24183,20542,0.05,0.0679951
21,11975,24187,33749,0.05,0.0679951
21,13838,24242,38479,0.05,0.0679951
21,2138,24248,1142,0.05,0.0679951
21,5017,24389,21303,0.05,0.0679951
21,8154,24401,13889,0.05,0.0679951
21,2193,24405,21782,0.05,0.0679951
21,15041,24409,43647,0.05,0.0679951
21,357,24412,1359,0.05,0.0679951
21,6332,24445,15646,0.05,0.0679951
21,14829,24462,42546,0.05,0.0679951
21,11262,24474,24439,0.05,0.0679951
21,5704,24482,18450,0.05,0.0679951
21,2229,24486,6412,0.05,0.0679951
21,2229,24486,6414,0.05,0.0679951
21,16086,24546,48260,0.05,0.0679951
21,11410,24553,28912,0.05,0.0679951
21,17548,24570,55481,0.05,0.0679951
21,16528,24609,47011,0.05,0.0679951
21,8027,24625,23089,0.05,0.0679951
21,8027,24625,23091,0.05,0.0679951
21,8027,24625,23094,0.05,0.0679951
21,4947,24727,20825,0.05,0.0679951
21,15878,24771,49080,0.05,0.0679951
21,11614,24827,27025,0.05,0.0679951
21,5628,24829,10109,0.05,0.0679951
21,5628,24829,10110,0.05,0.0679951
21,2596,24845,4771,0.05,0.0679951
21,2193,24906,21782,0.05,0.0679951
21,2893,24943,1607,0.05,0.0679951
21,2893,24943,1608,0.05,0.0679951
21,6258,24947,2182,0.05,0.0679951
21,11308,24958,28862,0.05,0.0679951
21,1162,25002,14624,0.05,0.0679951
21,11000,25003,26358,0.05,0.0679951
21,16374,25034,48156,0.05,0.0679951
21,16374,25034,48157,0.05,0.0679951
21,1368,25191,23973,0.05,0.0679951
21,11917,25197,35728,0.05,0.0679951
21,6332,25202,15646,0.05,0.0679951
21,17312,25215,53530,0.05,0.0679951
21,14404,25227,38509,0.05,0.0679951
21,11325,25252,29541,0.05,0.0679951
21,15379,25278,43466,0.05,0.0679951
21,14447,25278,38079,0.05,0.0679951
21,14447,25278,38080,0.05,0.0679951
21,14447,25278,38081,0.05,0.0679951
21,3354,25283,18788,0.05,0.0679951
21,3354,25283,18789,0.05,0.0679951
21,15786,25311,45418,0.05,0.0679951
21,1052,25311,14093,0.05,0.0679951
21,17285,25342,52769,0.05,0.0679951
21,8077,25349,11418,0.05,0.0679951
21,13052,25465,33922,0.05,0.0679951
21,62,25477,11627,0.05,0.0679951
21,8027,25479,23089,0.05,0.0679951
21,8027,25479,23091,0.05,0.0679951
21,8027,25479,23094,0.05,0.0679951
21,14249,25550,36472,0.05,0.0679951
21,14249,25550,36474,0.05,0.0679951
21,14829,25563,42546,0.05,0.0679951
21,15281,25593,43012,0.05,0.0679951
21,15281,25593,43013,0.05,0.0679951
21,12213,25595,29939,0.05,0.0679951
21,12095,25608,31956,0.05,0.0679951
21,13052,25611,33922,0.05,0.0679951
21,14619,25611,39049,0.05,0.0679951
21,11395,25647,28870,0.05,0.0679951
21,16408,25678,46717,0.05,0.0679951
21,7550,25748,9214,0.05,0.0679951
21,1328,25779,10444,0.05,0.0679951
21,1328,25779,10445,0.05,0.0679951
21,1328,25779,10446,0.05,0.0679951
21,16626,25782,51371,0.05,0.0679951
21,15020,25861,42965,0.05,0.0679951
21,15020,25861,42967,0.05,0.0679951
21,17239,25868,51764,0.05,0.0679951
21,15014,25914,41547,0.05,0.0679951
21,6881,25926,6011,0.05,0.0679951
21,15774,25954,45519,0.05,0.0679951
21,1848,25967,18481,0.05,0.0679951
21,11158,25968,26679,0.05,0.0679951
21,9247,26003,18432,0.05,0.0679951
21,8704,26020,12663,0.05,0.0679951
21,7570,26028,22491,0.05,0.0679951
21,7570,26028,22492,0.05,0.0679951
21,7570,26028,22493,0.05,0.0679951
21,17019,26028,51201,0.05,0.0679951
21,1990,26090,1999,0.05,0.0679951
21,12204,26092,33480,0.05,0.0679951
21,10221,26123,13986,0.05,0.0679951
21,14913,26165,42253,0.05,0.0679951
21,4724,26218,19747,0.05,0.0679951
21,3084,26309,17763,0.05,0.0679951
21,667,26330,19581,0.05,0.0679951
21,667,26330,19582,0.05,0.0679951
